"description","id","user_id","district_id","advertiser_type","params.furniture","params.price1","params.price2","params.builttype","params.m","params.rooms","params.rent","external_id","last_refresh","wolna"
"English version below / <U+0420><U+0443><U+0441><U+0441><U+043A><U+0438><U+0439> <U+0432><U+043D><U+0438><U+0437><U+0443>

Umów się na spotkanie w lokalu lub obejrzyj mieszkanie podczas VIDEO-rozmowy!
Make an appointment or view the apartment during the VIDEO-conversation!
<U+041D><U+0430><U+0437><U+043D><U+0430><U+0447><U+044C><U+0442><U+0435> <U+0432><U+0441><U+0442><U+0440><U+0435><U+0447><U+0443> <U+043D><U+0430> <U+043C><U+0435><U+0441><U+0442><U+0435> <U+0438><U+043B><U+0438> <U+043E><U+0441><U+043C><U+043E><U+0442><U+0440><U+0438><U+0442><U+0435> <U+043A><U+0432><U+0430><U+0440><U+0442><U+0438><U+0440><U+0443> <U+0432><U+043E> <U+0432><U+0440><U+0435><U+043C><U+044F> <U+0412><U+0418><U+0414><U+0415><U+041E>-<U+0440><U+0430><U+0437><U+0433><U+043E><U+0432><U+043E><U+0440><U+0430>!

Koszt / cost / <U+0430><U+0440><U+0435><U+043D><U+0434><U+0430>:
1350 zł + 500 zł opłaty / bills / <U+043E><U+043F><U+043B><U+0430><U+0442><U+044B>
+ ok. 100 zł za kolejną osobę / for next person / <U+0437><U+0430> <U+043E><U+0447><U+0435><U+0440><U+0435><U+0434><U+043D><U+043E><U+0433><U+043E> <U+0447><U+0435><U+043B><U+043E><U+0432><U+0435><U+043A><U+0430>

Wymagana kaucja zwrotna oraz zakup Pakietu Najemcy z OC i Assistance.
Required deposit and buying the Tenant Package with OC insurance and Assistance.
<U+041E><U+0431><U+044F><U+0437><U+0430><U+0442><U+0435><U+043B><U+044C><U+043D><U+044B><U+0439> <U+0437><U+0430><U+043B><U+043E><U+0433> <U+0438> <U+043F><U+043E><U+043A><U+0443><U+043F><U+043A><U+0430> <U+043F><U+0430><U+043A><U+0435><U+0442><U+0430> <U+0410><U+0440><U+0435><U+043D><U+0434><U+0430><U+0442><U+043E><U+0440><U+0430> <U+0441><U+043E> <U+0441><U+0442><U+0440><U+0430><U+0445><U+043E><U+0432><U+0430><U+043D><U+0438><U+0435><U+043C> <U+0438> <U+043F><U+043E><U+043C><U+043E><U+0449><U+044C><U+044E> Assistance.

Bez prowizji / no commission / <U+0431><U+0435><U+0437> <U+043A><U+043E><U+043C><U+0438><U+0441><U+0441><U+0438><U+0438>

Kawalerka w doskonałej lokalizacji przy ul. Różanej. 

*Mieszkanie całkowicie umeblowane i wyposażone, duży pokój z aneksem kuchennym. Centrum miasta, w najbliższym otoczeniu dyskonty, Stary Browar, Parki m.in. Dębina z licznymi atrakcjami. 
*Centrum miasta, jednocześnie cisza i spokój oraz zieleń w pobliżu. 

MIESZKANIE BĘDZIE DOSTĘPNE OD 5 LIPCA!
 * 

A studio apartment in an excellent location at Różana Street. 

*Apartment fully furnished and equipped, large room with kitchenette. 
*The city centre, in the immediate vicinity of discounts, Stary Browar, Parks including Dębina with numerous attractions. 
*City center, at the same time peace and quiet and greenery nearby. 

THE APARTMENT WILL BE AVAILABLE FROM 5TH JULY!

Umeblowanie/wyposażenie:	
*W pokoju znajduje się kanapa, łóżko, stół z krzesłami, szafa. 
*W aneksie kuchennym szafki stojące i wiszące, duża lodówka, płyta do gotowania, okap oraz zlewozmywak. 
*W łazience znajduje się wanna, umywalka z szafką oraz WC. 

* 

*The room has a sofa, bed, table and chairs, wardrobe. 
*In the kitchenette there are standing and hanging cabinets, large fridge, hob, hood and sink. 
*The bathroom has a bath tub, sink with cupboard and toilet.

Dojazd: Autobusy nr - 232, Tramwaje - 9, 10, 27",611813709,45175103,331,"business","yes","price",1350,"kamienica",27,"one",450,NA,2020-06-18 14:36:50,FALSE
"Do wynajęcia kawalerka w bolku niskim na I pietrze z balkonem. Mieszkanie całkowicie umeblowane  z lodówką i pralką, kuchenka z piekarnikiem, kuchnia osobna z oknem, w łazience wanna. Oferta przeznaczona dla 1 lub 2 osób uczących się lub pracujących. Wolne od zaraz.  To wielkie łóżko jest w piwnicy) można je sobie wstawić lub też dostawić swoje.
Cena 1000 złotych + 300zł czynszu spółdzielczego ( w tym ogrzewanie, woda i śmieci) + drobne opłaty licznikowe za prąd i wodę.
Więcej ofert na naszej stronie: www.biuro-kwater.pl   Na wiele pytań, które nurtują osoby wynajmujące po raz pierwszy znajdziecie Państwo odpowiedź w zakładce ""niezbędnik studenta"" Polecamy. Można też do nas zadzwonić – pewnie będzie szybciej i łatwiej:)",611820486,14408989,727,"business","yes","price",1000,"blok",29,"one",300,NA,2020-06-18 15:08:10,FALSE
"Do wynajęcia kawalerka w domu z osobnym wejściem, osobną kuchnią i łazienką. Mieszkanie w pełni umeblowane z lodówka i pralką, kuchenką, mikrofalówką. Pokój z aneksem kuchennym, a w łazience prysznic. Oferta przeznaczona dla młodego pana pracującego. Wolne od zaraz.
Cena 1200 złotych (w tym ogrzewanie) + prąd, woda i śmieci",611826208,14408989,727,"business","yes","price",1200,"wolnostojacy",24,"one",1,NA,2020-06-18 15:33:54,FALSE
"Wynajmę kawalerkę po remoncie , osobno kuchnia z pokojem.",611827274,41253847,327,"private","yes","price",1000,"kamienica",35,"one",300,NA,2020-06-18 15:39:56,FALSE
"Polecam do wynajęcia kawalerkę na parterze w niskim bloku. Umeblowana i wyposażana. W pokoju panele na podłodze, w korytarzu, kuchni i łazience płytki. Okna plastikowe. Blok położony w środku osiedla, w spokojnej okolicy.
Blisko centrum, sklepy, szkoła, plac zabaw, tereny zielone, przedszkole i inne.
Wymagana jednomiesięczna kaucja. Dodatkowo płatny prąd i gaz co dwa miesiące.

UWAGA! Oferta nie dla obcokrajowców!",611830183,21117567,713,"private","yes","price",1200,"blok",23,"one",NA,60627021,2020-06-18 15:50:48,FALSE
"English version below / <U+0420><U+0443><U+0441><U+0441><U+043A><U+0438><U+0439> <U+0432><U+043D><U+0438><U+0437><U+0443>

Umów się na spotkanie w lokalu lub obejrzyj mieszkanie podczas VIDEO-rozmowy!
Make an appointment or view the apartment during the VIDEO-conversation!
<U+041D><U+0430><U+0437><U+043D><U+0430><U+0447><U+044C><U+0442><U+0435> <U+0432><U+0441><U+0442><U+0440><U+0435><U+0447><U+0443> <U+043D><U+0430> <U+043C><U+0435><U+0441><U+0442><U+0435> <U+0438><U+043B><U+0438> <U+043E><U+0441><U+043C><U+043E><U+0442><U+0440><U+0438><U+0442><U+0435> <U+043A><U+0432><U+0430><U+0440><U+0442><U+0438><U+0440><U+0443> <U+0432><U+043E> <U+0432><U+0440><U+0435><U+043C><U+044F> <U+0412><U+0418><U+0414><U+0415><U+041E>-<U+0440><U+0430><U+0437><U+0433><U+043E><U+0432><U+043E><U+0440><U+0430>!

Koszt / cost / <U+0430><U+0440><U+0435><U+043D><U+0434><U+0430>:
1230 zł + 280 zł opłaty / bills / <U+043E><U+043F><U+043B><U+0430><U+0442><U+044B>
+ ok. 100 zł za kolejną osobę / for next person / <U+0437><U+0430> <U+043E><U+0447><U+0435><U+0440><U+0435><U+0434><U+043D><U+043E><U+0433><U+043E> <U+0447><U+0435><U+043B><U+043E><U+0432><U+0435><U+043A><U+0430>

Wymagana kaucja zwrotna oraz zakup Pakietu Najemcy z OC i Assistance.
Required deposit and buying the Tenant Package with OC insurance and Assistance.
<U+041E><U+0431><U+044F><U+0437><U+0430><U+0442><U+0435><U+043B><U+044C><U+043D><U+044B><U+0439> <U+0437><U+0430><U+043B><U+043E><U+0433> <U+0438> <U+043F><U+043E><U+043A><U+0443><U+043F><U+043A><U+0430> <U+043F><U+0430><U+043A><U+0435><U+0442><U+0430> <U+0410><U+0440><U+0435><U+043D><U+0434><U+0430><U+0442><U+043E><U+0440><U+0430> <U+0441><U+043E> <U+0441><U+0442><U+0440><U+0430><U+0445><U+043E><U+0432><U+0430><U+043D><U+0438><U+0435><U+043C> <U+0438> <U+043F><U+043E><U+043C><U+043E><U+0449><U+044C><U+044E> Assistance.

Bez prowizji / no commission / <U+0431><U+0435><U+0437> <U+043A><U+043E><U+043C><U+0438><U+0441><U+0441><U+0438><U+0438>

Do wynajęcia przytulna kawalerka na poznańskich Jeżycach. 

*Mieszkanie składa się z pokoju z aneksem kuchennym, korytarza oraz łazienki. 
*Urządzone z gustem i według najwyższych standardów. 
*Świetna lokalizacja - szybki dojazd do centrum miasta komunikacją miejską. 
*Mieszkanie znajduje się w spokojnej okolicy - wokół dużo terenów zielonych i Jezioro Rusałka. 
*5 minut pieszo na Uniwersytet im. Adama Mickiewicza na Szamarzewskiego oraz do pętli Ogrody. 
*Mieszkanie idealne dla singla bądź pary. 

MIESZKANIE BĘDZIE DOSTĘPNE OD 30 CZERWCA! 

* 

For rent cosy studios in Poznan Jezyce. 

*The apartment consists of a room with a kitchenette, a corridor and a bathroom. 
*Furnished with taste and to the highest standards. 
*Great location - quick access to the city center by public transport. 
*The apartment is located in a quiet area around a lot of green areas and Rusalka Lake. 
*5 minutes walk to Adam Mickiewicz University in Szamarzewski and to the Ogrody loop. 
*Apartment ideal for single or couple. 

THE APARTMENT WILL BE AVAILABLE FROM JUNE 30TH!

Umeblowanie/wyposażenie:	
*W pokoju znajduje się rozkładana kanapa, stolik, komoda oraz stół z krzesłami. 
*Aneks kuchenny jest wyposażony w płytę elektryczną, lodówkę i mikrofalówkę. 
*W łazience prysznic, pralka, WC oraz umywalka. 
*Pojemna szafa w zabudowie w przedpokoju. 

* 

*The room has a sofa bed, table, chest of drawers and a table with chairs. 
*The kitchenette is equipped with electric hob, refrigerator and microwave. 
*Bathroom with shower, washing machine, toilet and washbasin. 
*Spacious built-in wardrobe in the hallway.

Zwierzęta domowe: TAK

Dojazd: Autobusy nr - 50, 56, 61, 82, 86, 91, 95, 239, 729, 833, 834, Tramwaje - 2, 3, 7, 17, 18, 19",611830322,45175103,325,"business","yes","price",1230,"blok",19,"one",210,NA,2020-06-18 15:52:15,FALSE
"Od zaraz do wynajęcia kawalerka. Pokój, osobna kuchnia z oknem. Mieszkanie umeblowane. Blisko do przystanku autobusowego i sklepów. 
Cena 1300 zł. wynajem plus czynsz 600 zł  plus media (prąd i gaz według liczników)
Zainteresowane osoby proszę o kontakt.",611836818,67998420,709,"private","yes","arranged",1300,"blok",32,"one",600,NA,2020-06-18 16:23:49,FALSE
"Kawalerka/pokój - DLA JEDNEJ osoby - w centrum Poznania (ul. Grudzieniec przy ul.  Kościelnej) w odnowionej willi miejskiej. Budynek strzeżony i monitorowany. 

Pokój ok 15m2, z osobnym wejściem z klatki schodowej ( nie przez mieszkanie) ze współużywalną łazienką i kuchnią ( 2 osoby).

Pokój wyposażony:szafa,łóżko, biurko,krzesło. 

Kuchnia:lodówka,kuchenka elektryczna indukcyjna , okap elektryczny, pralka automatyczna, wyposażenie kuchenne.

Łazienka:kabina prysznicowa, umywalka, płytki. 

Koszt wynajmu 800 zł + opłaty wg osobnych liczników za prąd i wodę, śmieci ( łącznie wszystkie  dodatkowe opłaty ok.100-130 zł ).
Ogrzewanie centralne, gazowe wliczone w koszt wynajmu. 
Opcjonalnie internet dodatkowo płatny 30 zł/mc. 

Kaucja zwrotna 1600 zł. 
Umowa conajmniej do końca września 2020 lub dłużej. 
Kontakt bezpośrednio od właściciela 601410734.",611839626,12842143,325,"private","yes","price",800,"kamienica",15,"one",1,NA,2020-06-18 16:39:14,FALSE
"Polecam na wynajem dwie kompaktowe kawalerki położone w ścisłym centrum poznańskiego Łazarza - przy ul. Śniadeckich. Mieszkania o powierzchni 28-30mkw w pełni umeblowane i wyposażone z szybkim internetem oraz dużym pakietem telewizji kablowej w cenie. Położone na wysokim parterze rewitalizowanej kamienicy w lokalu 4 mieszkaniowym [ 4 mikroapartamenty po kapitalnym remoncie w 2018r]. Każde z mieszkań składa się z pokoju dziennego z aneksem kuchennym oraz łazienki z WC. Dostęp do niezależnego pomieszczenia - pralni. W najbliższej okolicy pełna i rozbudowana infrastruktura handlowo-usługowo-edukacyjna oraz szeroka dostępność komunikacji zbiorowej [tramwaj/autobus]. Koszt najmu 1100zł + 330zł wspólnota + prąd za kawalerkę mniejszą i 1200zł + 350zł + prąd za kawalerkę większa. Elastyczna forma najmu. Zapraszam na prezentacje - klucze w biurze.

""Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów kodeksu cywilnego""",611840200,21117567,NA,"business","yes","price",1099,"kamienica",29,"one",NA,60626804,2020-06-18 16:39:19,FALSE
"Do wynajęcia przestronna kawalerka z dużą łazienką (przestronny prysznic). Umeblowana, z mikrofalówka i naczyniami, płyty grzewcze oraz okap. 

Położona nie daleko skrzyżowania Głogowska/Hetmańska, otoczona blokami co odgradza od hałasu. Miejsce parkingowe oraz rowerownia.
Do centrum 5min samochodem.

Blisko sklepy takie jak: Biedronka, zabka, lewiatan, Lidl, pasaż Gorczyn.

Oferta dla pań lub par z polskim obywatelstwem.

Bez zwierząt. 

Wynajem od 1 lipca",611840202,44681921,327,"private","yes","price",1100,"pozostale",27,"one",250,NA,2020-06-18 16:55:38,FALSE
"Wynajmę bezpośrednio kawalerkę z antresolą przy ul. Drużbackiej 7 (dzielnica Łazarz) na II piętrze kamienicy.
Mieszkanie świeżo wyremontowane.
Powierzchnia mieszkania: 27m2 + 8,5m2 Wyposażenie:
pokój: stół drewniany, krzesła, szafa drewniana, materac na antresoli
kuchnia: lodówka, piekarnik, płyta indukcyjna, meble kuchenne, zmywarka
łazienka: pralka, kabina prysznicowa, lustro, meble łazienkowe

Mieszkanie zostanie doposażone w drabinkę prowadzącą na antresole.

Lokalizacja:
5 min. pieszo do przystanku tramwajowego Park Wilsona
1 przystanek odległości do Dworca Zachodniego, 2 przystanki do Dworca Głównego i Centrum Handlowego City Center
W pobliżu tereny zielone Park Wilsona, Park Kasprowicza z Areną, Palmiarnia Poznańska, piekarnie, kawiarenki, bary

Koszt miesięczny: 
1350 zł + 350 zł opłaty + prąd wg liczników.
Woda ogrzewana bojlerem elektrycznym. 
Kaucja: 3000 zł
Umowa zawierana od zaraz do 30 września 2021 z możliwością przedłużenia.
Mieszkanie przeznaczone dla studentów, bezdzietnych, młodych osób pracujących.

Zapraszam do kontaktu telefonicznego Tel. 505 492 910 

http://limanowskiego.blogspot.com/",611842457,419976280,703,"private","yes","price",1350,"kamienica",27,"one",350,NA,2020-06-18 16:50:58,FALSE
"Witam,

Mam do wynajęcia mieszkanie o powierzchni 32m2, składające się pokoju oraz osobnej kuchni. Lokal znajduje się w Poznaniu na ul. Pamiątkowej, na przeciwko GreenPointu. 
Mieszkanie jest umeblowane wraz ze sprzętem AGD (pralka, lodówka, płyta gazowa).

Lokalizacja zapewnia świetną komunikację zarówno miejską jak i samochodową, w pobliżu znajdują się przystanki tramwajowe - linie 1,2,7,9,10,11. 

Koszt wynajmu to:
- mieszkanie - 1450 zł/miesiąc
- czynsz - 195 zł/miesiąc
- zaliczka na ogrzewanie - 75 zł/miesiąc
- opłaty licznikowe - prąd, woda, gaz
- opłata za śmieci - 14 zł/os.

Za dodatkową opłatą możliwość wynajęcia miejsca w hali garażowej znajdującej się pod budynkiem.

Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego.
Zainteresowanych proszę o kontakt telefoniczny w godzinach 09:00-21:00.",611867015,21117567,331,"private","yes","price",1450,"pozostale",32,"one",NA,60627984,2020-06-18 18:43:06,FALSE
"Przestronna kawalerka z gotowym umeblowaniem i wyposażeniem.
Osiedle River Park, Poznań Wilda ul. Bielniki 3, powstało w 10/2015, na osiedlu ochrona.
Mieszkanie z balkonem na północ, apartamentowiec  od strony Warty.
River-park

W pobliżu osiedla znajdują się:
- uczelnie wyższe AWF: (600m), Politechnika Poznańska (2km)
-""biznes parki"" na ul. Królowej Jadwigi
- C.H Stary Browar
- Starówka około 15min. pieszo.
- kluby sportowe/siłownie/fitness/kino/basen
- wartostrada (100m)
Najbliższy przystanek tramwajowy: AWF (odległość 500m), stacja rowerów miejskich (odległość 500m).

Kwota za wynajem 1600zł.
Opłaty dodatkowe 400zł  - w cenie zaliczki na energię elektryczną, wodę, C.O.
Końcowe rozliczenie mediów wg zużycia liczników.
Umowa na internet/TV we własnym zakresie (Inea, Echostar).
Kaucja 2000zł.

Mieszkanie posiada urządzenia AGD (stan bardzo dobry):
- piekarnik
- płyta grzejna indukcja
- pochłaniacz
- lodówka
- pralka
- mikrofalówka
- czajnik
- odkurzacz

Umeblowanie:
- sofa 2 os. rozkładana
- wersalka 2 os. rozkładana
- stół rozkładany
- szafy
- kuchnia wyposażona w naczynia (garnki,patelnie - indukcja)
- łazienka: wanna, toaleta podwieszana, umywalka z szafką, pralka, suszarka sufitowa

Jako opcja za dodatkową opłatą
- miejsce postojowe w hali garażowej
- komórka lokatorska przy hali garażowej

Mieszkanie dostępne od 2020-07-01",611867108,41002047,331,"private","yes","price",1600,"apartamentowiec",31,"one",400,NA,2020-06-18 18:44:28,FALSE
"Przestronna kawalerka z gotowym umeblowaniem i wyposażeniem.
Osiedle River Park, Poznań Wilda ul. Bielniki 3, powstało w 10/2015, na osiedlu ochrona.
Mieszkanie z balkonem na północ, apartamentowiec  od strony Warty. 
-river-park

W pobliżu osiedla znajdują się:
- uczelnie wyższe AWF: (600m), Politechnika Poznańska (2km)
-""biznes parki"" na ul. Królowej Jadwigi
- C.H Stary Browar
- Starówka około 15min. pieszo.
- kluby sportowe/siłownie/fitness/kino/basen
- Wartostrada (100m)
Najbliższy przystanek tramwajowy: AWF (odległość 500m), stacja rowerów miejskich (odległość 500m). 

Kwota za wynajem 1600zł.
Opłaty dodatkowe 400zł  - w cenie zaliczki na energię elektryczną, wodę, C.O. 
Końcowe rozliczenie mediów wg zużycia liczników. 
Umowa na internet/TV we własnym zakresie (Inea, Echostar).
Kaucja 2000zł.

Mieszkanie posiada urządzenia AGD (stan bardzo dobry):
- piekarnik
- płyta grzejna indukcja
- pochłaniacz
- lodówka
- pralka
- mikrofalówka
- czajnik
- odkurzacz

Umeblowanie:
- sofa 2 os. rozkładana
- wersalka 2 os. rozkładana
- stół rozkładany
- szafy
- kuchnia wyposażona w naczynia (garnki,patelnie - indukcja)
- łazienka: wanna, toaleta podwieszana, umywalka z szafką, pralka, suszarka sufitowa

Jako opcja za dodatkową opłatą
- miejsce postojowe w hali garażowej
- komórka lokatorska przy hali garażowej",611868202,21117567,331,"private","yes","price",1600,"apartamentowiec",31,"one",NA,59335992,2020-06-18 18:48:14,FALSE
"Witam,

Do wynajęcia piękna wyremontowana kawalerka 25m2 w niskim budynku mieszkalnym (dzielnica Grunwald ul. Promienista). Budynek jak i sama kawalerka miały niedawno gruntowny remont więc wszystko jest swieże. W budynku wynajmowane 6 mieszkań.

Cicha spokojna okolica domkow jednorodzinnych. Budynek ogrodzony i monitorowany. Blisko przystanki autobusowe oraz miejca parkingowe tuż przy budynku. 100m dalej zabka biedronka itp.

W mieszkaniu jest kompletnie wyposazenie.

Koszt 1300 zł plus prąd woda smieci. Kaucja zwrotna 1300zl.

Ogrzewanie wliczone w cene. Bez prowizji biura.

Zapraszam do obejrzenia mieszkania.

Tel 601938240",611898389,636738481,323,"private","yes","price",1000,"blok",25,"one",300,NA,2020-06-18 21:12:26,FALSE
"Biuro nieruchomości poleca do wynajęcia słoneczne mieszkanie zlokalizowane przy ulicy Morzyczańskiej w nowym bloku Wechty na poznańskich Ratajach.

Mieszkanie usytuowane jest na drugim piętrze komfortowego, niskiego bloku z windą, w bezpośrednim sąsiedztwie parku na Osiedlu Oświecenia oraz Parku Rataje. 

Na powierzchnię około 32 m2 składają się: pokój z aneksem kuchennym, korytarz oraz łazienka. Ponadto, do dyspozycji najemcy jest również ustawny balkon oraz komórka lokatorska o powierzchni około 5 m2.

W kuchni m.in. kuchenka elektryczna z piekarnikiem, chłodziarko-zamrażalka, kuchenka mikrofalowa oraz czajnik. Mieszkanie umeblowane – aktualne zdjęcia.

Świetne połączenie z centrum miasta, blisko rondo Rataje i centrum handlowe Posnania.

Czynsz administracyjny to zaledwie 180,00 zł. Najemca płaci jedynie za faktyczne zużycie mediów + dodatkowo za prąd oraz opcjonalnie Internet/telewizję.

Oferta na zasadach wyłączności, klucze w biurze.

Mieszkanie wolne od zaraz.

Kaucja 1.500 zł, umowa na czas określony 12 miesięcy.",611904520,9338235,713,"business","yes","arranged",1300,"blok",32,"one",180,NA,2020-06-18 21:41:38,FALSE
"  Do wynajęcia przytulna kawalerka o powierzchni 36 m2 z balkonem. Usytuowana na 1 piętrze w bloku w centrum Poznania. Doskonałe połączenie komunikacyjne- tramwaj i autobus - w każdym kierunku Poznania.
W pobliżu apteka, sklepy; Żabka, Lidl, Leclerc itp.

 Mieszkanie składa się z korytarza, pokoju połączonego z efektownym aneksem kuchennym, łazienki oraz balkonu. Jest wyposażone w kanapę, 2 duże zabudowane szafy,komodę, stół i krzesła. W kuchni szafki, lodówka, pralka i kuchenka gazowa.

Koszty najmu: 1350 zł + opłaty administracyjne 365 zł (zawierają zaliczkę na ciepłą i zimną wodę, ogrzewanie, wywóz śmieci) + prąd i gaz wg zużycia.
Istnieje możliwość najmu miejsca parkingowego- 50 zł/ m-c.
Mieszkanie dostępne od 1 września.

Zapraszam do kontaktu- (użyj formularza kontaktowego) 

Wymagana kaucja.",611906524,21117567,323,"private","yes","price",1350,"blok",36,"one",NA,60628503,2020-06-18 21:51:32,FALSE
