"","Description","Individual","District","RemoteId","ID","Price","Area","FlatDetails.RoomsNum","FlatDetails.Furnished","FlatDetails.Rent","FlatDetails.PriceIncludeRent","FlatDetails.Deposit","point","SellerInfo.ID","Title"
"979","Do wynajęcia piękne, nowoczesne kawalerki w ścisłym centrum miasta. - ul. Mostowa 31- 400 metrów od płyty Starego Rynku- komunikacja miejska - Tramwaj (Plac Bernardyński 290m, Małe Garbary 550m), Autobus (Mostowa 150m, Garbary 200m). Dobry dojazd do każdej dzielnicy miasta, uczelni, targów, dworca itp. Budynek:Dobrze utrzymana kamienica, zamykany teren. Kawalerki znajdują się na piętrze 3/5. Z klatki głównej wejście na wewnętrzny, zamykany i dodatkowo ogrzewany korytarz prowadzący do mieszkań.Mieszkania: Lokale o powierzchni 20 m2, składające się z pokoju z aneksem kuchennym i łazienki.Wysokość lokali 3,2m, dobre doświetlenie.W lokalach nowoczesne duże okna, ogrzewanie centralne, na podłogach wysokiej jakości miękka antyalergiczna wykładzina satynowa. Łazienki wykończone włoską glazurą i gresem. Na wyposażeniu meble (kanapa rozkładana, stół, krzesła, kuchnia), lodówki, płyty grzewcze. Na życzenie klienta możliwe dołożenie lub usunięcie mebli. Koszty:Czynsz - 1400 złOpłaty - 250 zł (wszytko łącznie z internetem, prądem, ogrzewaniem, wodą itp.) Brak dodatkowych opłat. Kaucja - zwrotna w wysokości jednego czynszu + opłatyW przypadku wpłaty czynszu z góry za cały okres najmu, jeden czynsz gratis. Jednorazowa Prowizja dla biura w wysokości 700 złZapraszam do oglądania - Jędrzej Żeleźnik, 604 777 878 ","FALSE","462","9400237","60619067","1200","20","1","FALSE","0","FALSE","0",198,"201140","Piękne nowe kawalerki w centrum Poznania"
"980","ATRAKCYJNA KAWALERKA, W PEŁNI UMEBLOWANA! WOLNA OD LIPCA! Na wynajem 1-pokojowe mieszkanie, położone na 2-piętrze niskiego budynku, zlokalizowanego przy ul. Biskupińskiej (dzielnica Strzeszyn), o powierzchni 37m2. Budynek z 2001 roku. Mieszkanie jest jasne i przestronne. Składa się z jednego pokoju połączonego z kuchnią, łazienki (4,5m2) oraz przedpokoju. Do mieszkania przynależy BALKON i PIWNICA.STANDARD WYKOŃCZENIA: W pokoju na podłodze położono panele, w  kuchni, łazience i przedpokoju - płytki. Okna nowe, plastikowe, z wystawą skierowaną na zachodnią stronę świata. Kuchnia z meblami w zabudowie wraz ze sprzętem AGD (piekarnik, płyta grzewcza elektryczna, okap, lodówka z zamrażarką), stół z krzesłami. W salonie znajduje się rozkładana kanapa, 2 fotele, duża szafa typu komandor. Łazienka z prysznicem i PRALKĄ. W przedpokoju znajduje się duża szafa w zabudowie. Ciepła woda i ogrzewanie z miejskiej sieci. Zabezpieczenia: domofon, osiedle monitorowane.CZYNSZ NAJMU mieszkania wynosi 1.050zł. Opłaty administracyjne (wraz z między innymi zaliczkami na wodę i centralne ogrzewanie) wynoszą 427,63 zł. Osobno płatny prąd. Wymagana kaucja w wysokości jednomiesięcznego czynszu najmu oraz umowa najmu okazjonalnego (tzw. notarialna). Wynajmujesz bezpiecznie - licencjonowany pośrednik nieruchomości to gwarantuje. Wolne od lipca.LOKALIZACJA: Na osiedlu pełna infrastruktura. Niedaleko szkoła i przedszkole. Z balkonu widok na zieleń. Parkowanie bez problemu na terenie posesji. W sąsiedztwie tereny rekreacyjne i spacerowe Jeziora Strzeszyńskiego, Rusałki oraz Kierskiego. Drogi rowerowe. Połączenie z centrum Poznania zapewniają linie autobusowe 46 i 95. Dogodny dojazd do  Uniwersytetu Przyrodniczego.Gorąco polecam i zapraszam na prezentację! Zamieszczona oferta nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego.  Kontakt: STREFA NIERUCHOMOŚCI Agata Ziętkiewicz, tel. 606-250-270.","FALSE","462","103230878","60621193","1050","37","1","FALSE","0","FALSE","0",198,"153924","Atrakcyjna i umeblowana kawalerka"
"981","Świetna lokalizacja w samym centrum miasta w bezpośrednim sąsiedztwie Parku Dąbrowskiego, 700 m od Starego Rynku i tylko 240 m od Starego BrowaruŁadna kawalerka położona w nowoczesnym apartamentowcu Atanera w samym centrum Poznania. Mieszkanie o powierzchni ok. 30 m2, składa się z jednego pokoju z aneksem kuchennym, łazienki i korytarza. Mieszkanie jest umeblowane, w pokoju jest telewizor. Aneks kuchenny całkowicie umeblowany i wyposażony sprzętem AGD (płyta elektryczna, piekarnik, lodówka, zmywarka, okap). W korytarzu duża szafa typu Komandor. Łazienka w płytkach z kabiną prysznicową i pralką. Na podłodze w pokoju panele.Budynek z recepcją, ochroną całodobową, jest także monitoring, wideofon i winda. W garażu podziemnym znajduje się jedno miejsce parkingowe, płatne dodatkowo 200 zł / mc. Obok budynku znajdują się dwa parkingi strzeżone.Czynsz do wspólnoty 290 zł, dodatkowo płatny prąd, internet i miejsce garażowe.Kaucja - 2000 zł. Czynsz najmu: 1500 zł Opiekun oferty: Dorota Kuśnierska tel. 605 822 570 licencja zawodowa nr 2543","FALSE","462","25680260","60621247","1500","30","1","FALSE","290","FALSE","0",198,"5377848","Kawalerka na wynajem"
"982","Polecam na wynajem kawalerkę na ul. Topolowej po generalnym remoncie.Na powierzchnię 28m2 składa się: pokój z aneksem kuchennym, łazienka i korytarz.Mieszkanie jest po remoncie, w pełni umeblowane oraz wyposażone w nowe sprzęty AGD takie jak: pralka, lodówka, mikrofala i płyta grzewcza. Osoba, która wynajmie mieszkanie będzie korzystać z całkowicie nowych mebli.Ogromnym atutem tego mieszkania jest jego świetna lokalizacja. Blok znajduje się na przeciwko parku, co daje cisze i spokój. 3 minuty od budynku znajduje się przystanek tramwajowy, w pobliżu Galeria Avenida, dworzec PKP i PKS, Targi Poznańskie.Koszt najmu 1300 zł + ok. 300-400zł czynszu + prąd wg zużycia.Internet i TV na własną rękę.MIESZKANIE WOLNE OD ZARAZBiuro NieruchomościW. Sewkowskitel. 690 220 216Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów art.66 § 1. Kodeksu Cywilnego ","FALSE","462","10426","60622183","1300","28","1","FALSE","300","FALSE","0",198,"7464538","Mieszkanie, 28 m², Poznań"
"983","Polecam na wynajem kawalerkę o wysokim standardzie wykończenia w nowej plombie na ul. Dąbrowskiego koło Rynku Jeżyckiego. Lokal o pow 30m2 składający się z pokoju z aneksem kuchennym,przedpokoju z duża szafą typu Komandor i łazienki. Pokój pusty bez mebli, kuchnia wyposażona w nowoczesne szafki kuchenne,lodówkę oraz płytę indukcyjną. Dodatkowo do mieszkania przynależy miejsce postojowe w hali garażowej wliczone w cenę mieszkania!Mieszkanie idealnie nadaje się dla 1 osoby pracującej lubiącej komfort i wygodę, możliwość wynajęcia mieszkania również pod działalność np biuro rachunkowe,prawnicze itd... Najem:1100zł+ opłata administracyjna 380zł + prąd (ok 80zł/2mc)Kaucja zwrotna : 1500zł Kontakt i prezentacja Agnieszka Noske 535 425 300Licencja zawodowa 654 Gracjan Zalewski ","FALSE","462","122230255","60622659","1100","30","1","FALSE","0","FALSE","0",198,"71517","Mieszkanie, 30 m², Poznań"
"984","WOLNE OD LIPCAPolecam do wynajęcia przytulną, kawalerkę o powierzchni użytkowej 30m2.Składa się ona z wydzielonej części dziennej z wyjściem na duży, narożny taras, części kuchennej (zabudowanej i wyposażonej w sprzęt AGD), przedpokoju (z szafą wnękową), łazienki (z natryskiem). Mieszkanie klimatyczne, idealne dla 1-2 osób, dzięki skosom - sprawia wrażenie większego a dzięki oknom połaciowym jest dobrze nasłonecznione. Cena najmu 1400 zł+ 330 czynsz administracyjny i opłaty za prąd wg zużycia .Oferta biura nieruchomości. Pośrednik odpowiedzialny za ofertę Monika Jąder tel: +48 608 201 212 .Powyższa oferta nie stanowi oferty handlowej w rozumieniu art. 66 § 1 kodeksu cywilnego oraz innych właściwych przepisów prawnych. Informacje umieszczone w ofertach przekazywane są przez właścicieli nieruchomości i mogą ulegać zmianom. Staramy się aby wszystkie oferty były jak najbardziej aktualne i odpowiadały stanowi rzeczywistemu.","FALSE","462",NA,"60623649","1400","35","1","TRUE","330","FALSE","1730",198,"545930","Mieszkanie, 35 m², Poznań"
"985","Do wynajęcia kawalerkę na skrzyżowaniu ul. Zwierzynieckiej i Gajowej. Mieszkanie składa się z umeblowanego pokoju z aneksem kuchennym (płyta elektryczna 2-palnikowa, lodówko-zamrażarka, brak piekarnika) z wyjściem na balkon od str. południowej, łazienki (z wanną i pralką) oraz przedpokoju.Cena najmu 1000 zł + czynsz admin. 500 zł (w tym zaliczka na wodę i ogrzewanie) + prąd wg. zużycia + internet/kablówka we własnym zakresie. . Oferta dla 1 osoby lub pary. Kaucja 1500 zł. Budynek z windą. W mieszkaniu jest klimatyzacja. Bardzo dobra lokalizacja pod względem infrastruktury i komunikacji.Klucze w biurze.Oferta biura nieruchomości. Pośrednik odpowiedzialny za ofertę - Monika Jader tel: +48 608 201 212 'Powyższa oferta nie stanowi oferty handlowej w rozumieniu art. 66 § 1 kodeksu cywilnego oraz innych właściwych przepisów prawnych. Informacje umieszczone w ofertach przekazywane są przez właścicieli nieruchomości i mogą ulegać zmianom. Staramy się aby wszystkie oferty były jak najbardziej aktualne i odpowiadały stanowi rzeczywistemu.","FALSE","462",NA,"60623660","1000","30","1","TRUE","500","FALSE","1500",198,"545930","Kawalerka na Jeżycach"
"986","Do wynajęcia przestronna, jasna kawalerka na os. Batorego (budynki Atanera). Ma ona powierzchnie 32 m2, na która składa się pokój z aneksem kuchennym i łazienka. Mieszkanie posiada balkon. Jest umeblowane tak jak widać na zdjęciach. Istnieje możliwość dokupienia sofy do spania. W kuchni ze sprzętów jest lodówka i 2 palnikowa płyta elektryczna. w łazience-pralka.Czynsz najmu 1150 zł + czynsz administracyjny 440 zł + prąd wg zużycia.Oferta biura nieruchomości. Pośrednik odpowiedzialny za ofertę: Monika Jąder tel: tel. +48 608 201 212 .Powyższa oferta nie stanowi oferty handlowej w rozumieniu art. 66 § 1 kodeksu cywilnego oraz innych właściwych przepisów prawnych. Informacje umieszczone w ofertach przekazywane są przez właścicieli nieruchomości i mogą ulegać zmianom. Staramy się aby wszystkie oferty były jak najbardziej aktualne i odpowiadały stanowi rzeczywistemu.","FALSE","462",NA,"60623673","1150","32","1","TRUE","440","FALSE","1590",198,"545930","Przestronna kawalerka blisko Kampusu Morasko"
"987","Polecam do wynajęcia kawalerkę na osiedlu Bolesława Śmiałego w Poznaniu.  Mieszkanie znajduje się w bardzo dogodnej lokalizacji. Szybki dojazd do centrum miasta tramwajem PST lub autobusem. Spokojne osiedle. Pod blokiem miejsca postojowe oraz sklep Biedronka. W bliskiej odległości sklep TESCO oraz dalej Centra Handlowe PLAZA, PESTKA. W okolicy są szkoły, przedszkola, żłobek, banki, pływalnia Atlantis. W pobliżu tereny zielone rezerwat Żurawiniec. W odległości ok 2,5 km kampus Uniwersytetu Adama Mickiewicza na Morasku.  Mieszkanie jest bardzo ciepłe i słoneczne, w pełni umeblowane. Atutem jest oddzielna kuchnia z oknem.  Czynsz najmu to 1350 zł + opłaty administracyjne ok. 450 + prąd co 2 m–ce. Polecam szczególnie dla par. Wymagana kaucja w wysokości 1-miesięcznego czynszu. Wolne od zaraz.  Tel kontaktowy 721-828-345 Maciej - Oferta prywatna","TRUE","462",NA,"60624056","1350","32","1","TRUE","450","FALSE","1350",198,"3470816","Poznań Bolesława Śmiałego Kawalerka Prywatne"
"988","Polecam na wynajem dwie kompaktowe kawalerki położone w ścisłym centrum poznańskiego Łazarza - przy ul. Śniadeckich. Mieszkania o powierzchni 28-30mkw w pełni umeblowane i wyposażone z szybkim internetem oraz dużym pakietem telewizji kablowej w cenie. Położone na wysokim parterze rewitalizowanej kamienicy w lokalu 4 mieszkaniowym [ 4 mikroapartamenty po kapitalnym remoncie w 2018r]. Każde z mieszkań składa się z pokoju dziennego z aneksem kuchennym oraz łazienki z WC. Dostęp do niezależnego pomieszczenia - pralni. W najbliższej okolicy pełna i rozbudowana infrastruktura handlowo-usługowo-edukacyjna oraz szeroka dostępność komunikacji zbiorowej [tramwaj/autobus]. Koszt najmu 1100zł + 330zł wspólnota + prąd za kawalerkę mniejszą i 1200zł + 350zł + prąd za kawalerkę większa. Elastyczna forma najmu. Zapraszam na prezentacje - klucze w biurze.

""Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów kodeksu cywilnego""

","FALSE","462","1247/2652/OMW","60626804","1099","29","1","FALSE","330","FALSE","0",197,"493255","Kompaktowa Kawalerka w Sercu Łazarza"
"989","Polecam do wynajęcia kawalerkę na parterze w niskim bloku. Umeblowana i wyposażana. W pokoju panele na podłodze, w korytarzu, kuchni i łazience płytki. Okna plastikowe. Blok położony w środku osiedla, w spokojnej okolicy.
Blisko centrum, sklepy, szkoła, plac zabaw, tereny zielone, przedszkole i inne.
Wymagana jednomiesięczna kaucja. Dodatkowo płatny prąd i gaz co dwa miesiące.

UWAGA! Oferta nie dla obcokrajowców!","TRUE","462",NA,"60627021","1200","23","1","TRUE","289","FALSE","1200",197,"929533","Mieszkanie kawalerka os. Piastowskie niski blok"
"990","Opis lokalu:Umów się na spotkanie w lokalu lub obejrzyj mieszkanie zdalnie podczas VIDEO-rozmowy!Do wynajęcia przytulna i nowocześnie urządzona kawalerka w sercu poznańskiej Wildy - na ulicy Madalińskiego. *Mieszkanie składa się z pokoju połączonego z kuchnią oraz łazienki.*Do mieszkania przynależy piwnica.*Idealne dla pary bądź singla. *Bardzo dobre połączenie komunikacyjne z centrum miasta oraz z poznańskimi uczelniami.*Предлагается в аренду уютная и современно оформленная однокомнатная квартира в сердце района Wilda – на ул. Madalińskiego 5. Жилье состоит из комнаты совмещенной с кухней и ванной. К квартире принадлежит подвал. Жилье после капремонта, оформленная со вкусом. Очень хорошая транспортная доступность. Идеальное для пары или сингла. *For rent cosy and modern studio apartment in the heart of Poznan Wilda - Madalińskiego Street. *The apartment consists of a room with a kitchen and a bathroom. *The basement belongs to the apartment. *Perfect for a couple or a single. *Very good transport connection with the city centre and Poznań universities. Umeblowanie/wyposażenie:*W pokoju znajduje się rozkładana kanapa, pojemna szafa, stół z krzesłami, regał i komoda. *W aneksie kuchennym lodówka, mikrofalówka oraz płyta indukcyjna. *Łazienka z prysznicem, pralką, WC oraz umywalką.*Комната: раскладной диван, вместительный шкаф, стол со стульями, книжный шкаф, комод. Кухня: холодильник, микроволновка, индукционная плита. Ванная: душ, стиральная машина, туалет, умывальник. **The room has a sofa bed, a spacious wardrobe, a table and chairs, a bookcase and a chest of drawers. *In the kitchenette there is a fridge, microwave and induction hob. *Bathroom with shower, washing machine, toilet and washbasin.Otoczenie:Apteka - 200 m, Bankomat - 150 m, Centrum handlowe - 1 500 m, Fryzjer - 100 m, Kawiarnia - 300 m, Park - 550 m, Poczta - 500 m, Przychodnia - 150 m, Restauracja - 300 m, Rzeka - 500 m, Siłownia - 150 m, Sklep spożywczy - 70 m, Uczelnia wyższa - 1 500 mDojazd:Odległość do przystanku autobusowego - 150 m, Autobusy nr - 71, 243, Odległość do przystanku tramwajowego - 150 m, Tramwaje - 2, 3, 9, 10, Odległość od lotniska - 8 000 m, Odległość od stacji PKP - 1 500 m, Odległość do dworca autobusowego - 1 500 mCena najmu:1100 złOpłaty administracyjne:170 zł/1 osoba; 220 zł/2 osoby;Średnie opłaty za media:według zużyciaSuma opłat:1 270 zł/1 osoba; 1 320 zł/2 osoby;Zadzwoń - Sara Bogusławska tel.: 537 314 456 lub napisz Wymagana kaucja oraz zakup Pakietu Najemcy obejmującego ubezpieczenie OC z pomocą Assistance","FALSE","462","10422/4034/OMW","60627306","1100","18","1","FALSE","0","FALSE","0",197,"1295077","Madalińskiego 5, Wilda, kawalerka, Bez Prowizji"
"991","Opis lokalu:Umów się na spotkanie w lokalu lub obejrzyj mieszkanie zdalnie podczas VIDEO-rozmowy!Do wynajęcia przytulna kawalerka na poznańskich Jeżycach. *Mieszkanie składa się z pokoju z aneksem kuchennym, korytarza oraz łazienki. *Urządzone z gustem i według najwyższych standardów.*Świetna lokalizacja - szybki dojazd do centrum miasta komunikacją miejską. *Mieszkanie znajduje się w spokojnej okolicy - wokół dużo terenów zielonych i Jezioro Rusałka. *5 minut pieszo na Uniwersytet im. Adama Mickiewicza na Szamarzewskiego oraz do pętli Ogrody.*Mieszkanie idealne dla singla bądź pary.MIESZKANIE BĘDZIE DOSTĘPNE OD 30 CZERWCA!*For rent cosy studios in Poznan Jezyce. *The apartment consists of a room with a kitchenette, a corridor and a bathroom. *Furnished with taste and to the highest standards. *Great location - quick access to the city center by public transport. *The apartment is located in a quiet area around a lot of green areas and Rusalka Lake. *5 minutes walk to Adam Mickiewicz University in Szamarzewski and to the Ogrody loop. *Apartment ideal for single or couple. THE APARTMENT WILL BE AVAILABLE FROM JUNE 30TH!Umeblowanie/wyposażenie:*W pokoju znajduje się rozkładana kanapa, stolik, komoda oraz stół z krzesłami. *Aneks kuchenny jest wyposażony w płytę elektryczną, lodówkę i mikrofalówkę. *W łazience prysznic, pralka, WC oraz umywalka. *Pojemna szafa w zabudowie w przedpokoju. **The room has a sofa bed, table, chest of drawers and a table with chairs. *The kitchenette is equipped with electric hob, refrigerator and microwave. *Bathroom with shower, washing machine, toilet and washbasin. *Spacious built-in wardrobe in the hallway.Otoczenie:Apteka - 50 m, Bankomat - 150 m, Centrum handlowe - 3 000 m, Fryzjer - 1 000 m, Jezioro - 1 000 m, Kawiarnia - 200 m, Las - 1 000 m, Park - 500 m, Poczta - 500 m, Przychodnia - 200 m, Restauracja - 200 m, Siłownia - 1 500 m, Sklep spożywczy - 150 mDojazd:Odległość do przystanku autobusowego - 200 m, Autobusy nr - 50, 56, 61, 82, 86, 91, 95, 239, 729, 833, 834, Odległość do przystanku tramwajowego - 200 m, Tramwaje - 2, 3, 7, 17, 18, 19, Odległość od lotniska - 4 000 m, Odległość od stacji PKP - 3 000 m, Odległość do dworca autobusowego - 3 000 mCena najmu:1230 złOpłaty administracyjne:210 zł/1 osoba; 250 zł/2 osoby;Średnie opłaty za media:70 zł/1 osoba; 100 zł/2 osoby;Suma opłat:1 510 zł/1 osoba; 1 580 zł/2 osoby;Zadzwoń - Sara Bogusławska tel.: 537 314 456 lub napisz Wymagana kaucja oraz zakup Pakietu Najemcy obejmującego ubezpieczenie OC z pomocą Assistance","FALSE","462","10423/4034/OMW","60627308","1230","19","1","FALSE","0","FALSE","0",197,"1295077","Engeströma 18, Jeżyce, kawalerka, Bez Prowizji"
